"fdc_id","fdc_id_of_sample_food"
"748005","747998"
"748006","747998"
"748007","747998"
"748008","747998"
"748013","748009"
"748014","748009"
"748015","748009"
"748016","748009"
"748017","748009"
"748018","748009"
"748019","748009"
"748020","748009"
"748025","748021"
"748026","748021"
"748027","748021"
"748028","748021"
"748029","748021"
"748030","748021"
"748031","748021"
"748036","748032"
"748037","748032"
"748038","748032"
"748039","748032"
"748040","748032"
"748041","748032"
"748042","748032"
"748047","748043"
"748048","748043"
"748049","748043"
"748050","748043"
"748051","748043"
"748052","748043"
"748057","748053"
"748058","748053"
"748059","748053"
"748060","748053"
"748061","748053"
"748062","748053"
"748063","748053"
"748068","748064"
"748069","748064"
"748070","748064"
"748071","748064"
"748072","748064"
"748073","748064"
"748074","748064"
"748079","748075"
"748080","748075"
"748081","748075"
"748082","748075"
"748083","748075"
"748084","748075"
"748085","748075"
"748089","748086"
"748090","748086"
"748091","748086"
"748092","748086"
"748093","748086"
"748094","748086"
"748095","748086"
"748096","748086"
"748097","748086"
"748103","748098"
"748104","748098"
"748105","748098"
"748106","748098"
"748107","748098"
"748108","748098"
"748109","748098"
"748110","748098"
"748115","748111"
"748116","748111"
"748117","748111"
"748118","748111"
"748119","748111"
"748120","748111"
"748121","748111"
"748124","748122"
"748125","748122"
"748126","748122"
"748127","748122"
"748128","748122"
"748129","748122"
"748130","748122"
"748131","748122"
"748132","748122"
"748133","748122"
"748134","748122"
"748135","748122"
"748136","748122"
"748137","748122"
"748142","748138"
"748143","748138"
"748144","748138"
"748145","748138"
"748146","748138"
"748147","748138"
"748148","748138"
"748153","748149"
"748154","748149"
"748155","748149"
"748156","748149"
"748157","748149"
"748158","748149"
"748159","748149"
"748164","748160"
"748165","748160"
"748166","748160"
"748167","748160"
"748168","748160"
"748169","748160"
"748170","748160"
"748171","748160"
"748176","748172"
"748177","748172"
"748178","748172"
"748179","748172"
"748180","748172"
"748181","748172"
"748186","748182"
"748187","748182"
"748188","748182"
"748189","748182"
"748190","748182"
"748191","748182"
"748195","748192"
"748196","748192"
"748197","748192"
"748198","748192"
"748199","748192"
"748200","748192"
"748201","748192"
"748207","748202"
"748208","748202"
"748209","748202"
"748210","748202"
"748211","748202"
"748212","748202"
"748213","748202"
"748214","748202"
"748219","748215"
"748220","748215"
"748221","748215"
"748222","748215"
"748223","748215"
"748224","748215"
"748225","748215"
"748230","748226"
"748231","748226"
"748232","748226"
"748233","748226"
"748234","748226"
"748235","748226"
"748239","748237"
"748240","748237"
"748241","748237"
"748242","748237"
"748243","748237"
"748244","748237"
"748247","748245"
"748248","748245"
"748249","748245"
"748250","748245"
"748251","748245"
"748252","748245"
"748255","748253"
"748256","748253"
"748257","748253"
"748258","748253"
"748259","748253"
"748260","748253"
"748263","748261"
"748264","748261"
"748265","748261"
"748266","748261"
"748267","748261"
"748268","748261"
"748269","748261"
"748272","748270"
"748273","748270"
"748274","748270"
"748275","748270"
"748276","748270"
"748277","748270"
"748281","748279"
"748282","748279"
"748283","748279"
"748284","748279"
"748285","748279"
"748286","748279"
"748287","748279"
"748290","748288"
"748291","748288"
"748292","748288"
"748293","748288"
"748294","748288"
"748295","748288"
"748298","748296"
"748299","748296"
"748300","748296"
"748301","748296"
"748302","748296"
"748303","748296"
"748306","748304"
"748307","748304"
"748308","748304"
"748309","748304"
"748310","748304"
"748311","748304"
"748314","748312"
"748315","748312"
"748316","748312"
"748317","748312"
"748318","748312"
"748319","748312"
"748320","748312"
"748321","748312"
"748322","748312"
"748326","748324"
"748327","748324"
"748328","748324"
"748329","748324"
"748330","748324"
"748331","748324"
"748334","748332"
"748335","748332"
"748336","748332"
"748337","748332"
"748338","748332"
"748341","748339"
"748342","748339"
"748343","748339"
"748344","748339"
"748345","748339"
"748346","748339"
"748349","748347"
"748350","748347"
"748351","748347"
"748352","748347"
"748353","748347"
"748354","748347"
"748357","748355"
"748358","748355"
"748359","748355"
"748360","748355"
"748361","748355"
"748362","748355"
"748363","748355"
"748364","748355"
"748365","748355"
"748369","748367"
"748370","748367"
"748371","748367"
"748372","748367"
"748375","748373"
"748376","748373"
"748377","748373"
"748378","748373"
"748381","748379"
"748382","748379"
"748383","748379"
"748384","748379"
"748387","748385"
"748388","748385"
"748389","748385"
"748390","748385"
"748393","748391"
"748394","748391"
"748395","748391"
"748396","748391"
"748397","748391"
"748400","748398"
"748401","748398"
"748402","748398"
"748403","748398"
"748404","748398"
"748407","748405"
"748408","748405"
"748409","748405"
"748410","748405"
"748413","748411"
"748414","748411"
"748415","748411"
"748416","748411"
"748419","748417"
"748420","748417"
"748421","748417"
"748422","748417"
"748423","748417"
"748426","748424"
"748427","748424"
"748428","748424"
"748429","748424"
"748430","748424"
"748433","748431"
"748434","748431"
"748435","748431"
"748436","748431"
"748437","748431"
"748440","748438"
"748441","748438"
"748442","748438"
"748443","748438"
"748444","748438"
"748447","748445"
"748448","748445"
"748449","748445"
"748450","748445"
"748451","748445"
"748452","748445"
"748455","748453"
"748456","748453"
"748457","748453"
"748458","748453"
"748459","748453"
"748462","748460"
"748463","748460"
"748464","748460"
"748465","748460"
"748466","748460"
"748469","748467"
"748470","748467"
"748471","748467"
"748472","748467"
"748473","748467"
"748476","748474"
"748477","748474"
"748478","748474"
"748479","748474"
"748480","748474"
"748483","748481"
"748484","748481"
"748485","748481"
"748486","748481"
"748489","748487"
"748490","748487"
"748491","748487"
"748492","748487"
"748495","748493"
"748496","748493"
"748497","748493"
"748498","748493"
"748501","748499"
"748502","748499"
"748503","748499"
"748504","748499"
"748507","748505"
"748508","748505"
"748509","748505"
"748510","748505"
"748513","748511"
"748514","748511"
"748515","748511"
"748516","748511"
"748517","748511"
"748520","748518"
"748521","748518"
"748522","748518"
"748523","748518"
"748524","748518"
"748527","748525"
"748528","748525"
"748529","748525"
"748530","748525"
"748531","748525"
"748534","748532"
"748535","748532"
"748536","748532"
"748537","748532"
"748540","748538"
"748541","748538"
"748542","748538"
"748543","748538"
"748544","748538"
"748547","748545"
"748548","748545"
"748549","748545"
"748550","748545"
"748551","748545"
"748554","748552"
"748555","748552"
"748556","748552"
"748557","748552"
"748558","748552"
"748561","748559"
"748562","748559"
"748563","748559"
"748564","748559"
"748567","748565"
"748568","748565"
"748569","748565"
"748570","748565"
"748571","748565"
"748572","748565"
"748573","748565"
"748574","748565"
"748577","748575"
"748578","748575"
"748579","748575"
"748580","748575"
"748583","748581"
"748584","748581"
"748585","748581"
"748586","748581"
"748587","748581"
"748591","748589"
"748592","748589"
"748593","748589"
"748594","748589"
"748595","748589"
"748598","748596"
"748599","748596"
"748600","748596"
"748601","748596"
"748604","748602"
"748605","748602"
"748606","748602"
"748607","748602"
"748613","748609"
"748614","748609"
"748615","748609"
"748616","748609"
"748617","748609"
"748618","748609"
"748619","748609"
"748620","748609"
"748621","748609"
"748622","748609"
"748623","748609"
"748624","748609"
"748625","748609"
"748626","748609"
"748631","748627"
"748632","748627"
"748633","748627"
"748634","748627"
"748635","748627"
"748636","748627"
"748637","748627"
"748638","748627"
"748639","748627"
"748640","748627"
"748641","748627"
"748642","748627"
"748643","748627"
"748644","748627"
"748648","748645"
"748649","748645"
"748650","748645"
"748651","748645"
"748652","748645"
"748653","748645"
"748654","748645"
"748655","748645"
"748656","748645"
"748657","748645"
"748658","748645"
"748659","748645"
"748660","748645"
"748661","748645"
"748665","748662"
"748666","748662"
"748667","748662"
"748668","748662"
"748669","748662"
"748670","748662"
"748671","748662"
"748672","748662"
"748673","748662"
"748674","748662"
"748675","748662"
"748676","748662"
"748677","748662"
"748678","748662"
"748682","748679"
"748683","748679"
"748684","748679"
"748685","748679"
"748686","748679"
"748687","748679"
"748688","748679"
"748689","748679"
"748690","748679"
"748691","748679"
"748692","748679"
"748693","748679"
"748694","748679"
"748695","748679"
"748699","748696"
"748700","748696"
"748701","748696"
"748702","748696"
"748703","748696"
"748704","748696"
"748705","748696"
"748706","748696"
"748707","748696"
"748708","748696"
"748709","748696"
"748710","748696"
"748711","748696"
"748712","748696"
"748717","748713"
"748718","748713"
"748719","748713"
"748720","748713"
"748721","748713"
"748722","748713"
"748723","748713"
"748724","748713"
"748725","748713"
"748726","748713"
"748727","748713"
"748728","748713"
"748729","748713"
"748733","748730"
"748734","748730"
"748735","748730"
"748736","748730"
"748737","748730"
"748738","748730"
"748739","748730"
"748740","748730"
"748741","748730"
"748742","748730"
"748743","748730"
"748744","748730"
"748745","748730"
"748749","748746"
"748750","748746"
"748751","748746"
"748752","748746"
"748753","748746"
"748754","748746"
"748755","748746"
"748756","748746"
"748757","748746"
"748758","748746"
"748759","748746"
"748760","748746"
"748761","748746"
"748762","748746"
"748767","748763"
"748768","748763"
"748769","748763"
"748770","748763"
"748771","748763"
"748772","748763"
"748773","748763"
"748774","748763"
"748775","748763"
"748776","748763"
"748777","748763"
"748781","748778"
"748782","748778"
"748783","748778"
"748784","748778"
"748785","748778"
"748786","748778"
"748787","748778"
"748788","748778"
"748789","748778"
"748790","748778"
"748791","748778"
"748792","748778"
"748793","748778"
"748794","748778"
"748795","748778"
"748800","748796"
"748801","748796"
"748802","748796"
"748803","748796"
"748804","748796"
"748805","748796"
"748806","748796"
"748807","748796"
"748808","748796"
"748809","748796"
"748810","748796"
"748811","748796"
"748812","748796"
"748813","748796"
"748814","748796"
"748818","748815"
"748819","748815"
"748820","748815"
"748821","748815"
"748822","748815"
"748823","748815"
"748824","748815"
"748825","748815"
"748826","748815"
"748827","748815"
"748828","748815"
"748829","748815"
"748830","748815"
"748831","748815"
"748835","748832"
"748836","748832"
"748837","748832"
"748838","748832"
"748839","748832"
"748840","748832"
"748841","748832"
"748842","748832"
"748843","748832"
"748844","748832"
"748845","748832"
"748846","748832"
"748847","748832"
"748848","748832"
"748852","748849"
"748853","748849"
"748854","748849"
"748855","748849"
"748856","748849"
"748857","748849"
"748858","748849"
"748859","748849"
"748860","748849"
"748861","748849"
"748862","748849"
"748863","748849"
"748868","748864"
"748869","748864"
"748870","748864"
"748871","748864"
"748872","748864"
"748873","748864"
"748874","748864"
"748875","748864"
"748876","748864"
"748877","748864"
"748878","748864"
"748879","748864"
"748884","748880"
"748885","748880"
"748886","748880"
"748887","748880"
"748888","748880"
"748889","748880"
"748890","748880"
"748891","748880"
"748892","748880"
"748893","748880"
"748894","748880"
"748895","748880"
"748896","748880"
"748897","748880"
"748898","748880"
"748902","748899"
"748903","748899"
"748904","748899"
"748905","748899"
"748906","748899"
"748907","748899"
"748908","748899"
"748909","748899"
"748910","748899"
"748911","748899"
"748912","748899"
"748913","748899"
"748914","748899"
"748915","748899"
"748917","748916"
"748918","748916"
"748919","748916"
"748920","748916"
"748921","748916"
"748922","748916"
"748923","748916"
"748924","748916"
"748925","748916"
"748926","748916"
"748927","748916"
"748928","748916"
"748929","748916"
"748930","748916"
"748931","748916"
"748932","748916"
"748937","748933"
"748938","748933"
"748939","748933"
"748940","748933"
"748941","748933"
"748942","748933"
"748943","748933"
"748944","748933"
"748945","748933"
"748946","748933"
"748947","748933"
"748948","748933"
"748949","748933"
"748950","748933"
"748954","748951"
"748955","748951"
"748956","748951"
"748957","748951"
"748958","748951"
"748959","748951"
"748960","748951"
"748961","748951"
"748962","748951"
"748963","748951"
"748964","748951"
"748965","748951"
"748966","748951"
"748970","748968"
"748971","748968"
"748972","748968"
"748973","748968"
"748976","748974"
"748977","748974"
"748978","748974"
"748979","748974"
"748980","748974"
"748983","748981"
"748984","748981"
"748985","748981"
"748986","748981"
"748987","748981"
"748990","748988"
"748991","748988"
"748992","748988"
"748993","748988"
"748994","748988"
"748998","748995"
"748999","748995"
"749000","748995"
"749001","748995"
"749005","749002"
"749006","749002"
"749007","749002"
"749008","749002"
"749011","749009"
"749012","749009"
"749013","749009"
"749014","749009"
"749015","749009"
"749018","749016"
"749019","749016"
"749020","749016"
"749021","749016"
"749022","749016"
"749025","749023"
"749026","749023"
"749027","749023"
"749028","749023"
"749029","749023"
"749032","749030"
"749033","749030"
"749034","749030"
"749035","749030"
"749036","749030"
"749039","749037"
"749040","749037"
"749041","749037"
"749042","749037"
"749043","749037"
"749046","749044"
"749047","749044"
"749048","749044"
"749049","749044"
"749052","749050"
"749053","749050"
"749054","749050"
"749055","749050"
"749056","749050"
"749059","749057"
"749060","749057"
"749061","749057"
"749062","749057"
"749065","749063"
"749066","749063"
"749067","749063"
"749068","749063"
"749071","749069"
"749072","749069"
"749073","749069"
"749074","749069"
"749077","749075"
"749078","749075"
"749079","749075"
"749082","749080"
"749083","749080"
"749084","749080"
"749085","749080"
"749088","749086"
"749089","749086"
"749090","749086"
"749091","749086"
"749094","749092"
"749095","749092"
"749096","749092"
"749097","749092"
"749100","749098"
"749101","749098"
"749102","749098"
"749103","749098"
"749106","749104"
"749107","749104"
"749108","749104"
"749109","749104"
"749112","749110"
"749113","749110"
"749114","749110"
"749115","749110"
"749118","749116"
"749119","749116"
"749120","749116"
"749121","749116"
"749125","749122"
"749126","749122"
"749127","749122"
"749128","749122"
"749132","749129"
"749133","749129"
"749134","749129"
"749135","749129"
"749138","749136"
"749139","749136"
"749140","749136"
"749141","749136"
"749144","749142"
"749145","749142"
"749146","749142"
"749147","749142"
"749151","749148"
"749152","749148"
"749153","749148"
"749154","749148"
"749157","749155"
"749158","749155"
"749159","749155"
"749160","749155"
"749161","749155"
"749164","749162"
"749165","749162"
"749166","749162"
"749167","749162"
"749168","749162"
"749171","749169"
"749172","749169"
"749173","749169"
"749174","749169"
"749175","749169"
"749178","749176"
"749179","749176"
"749180","749176"
"749181","749176"
"749182","749176"
"749185","749183"
"749186","749183"
"749187","749183"
"749188","749183"
"749189","749183"
"749192","749190"
"749193","749190"
"749194","749190"
"749195","749190"
"749196","749190"
"749199","749197"
"749200","749197"
"749201","749197"
"749202","749197"
"749205","749203"
"749206","749203"
"749207","749203"
"749208","749203"
"749211","749209"
"749212","749209"
"749213","749209"
"749214","749209"
"749217","749215"
"749218","749215"
"749219","749215"
"749220","749215"
"749223","749221"
"749224","749221"
"749225","749221"
"749226","749221"
"749229","749227"
"749230","749227"
"749231","749227"
"749232","749227"
"749235","749233"
"749236","749233"
"749237","749233"
"749238","749233"
"749239","749233"
"749242","749240"
"749243","749240"
"749244","749240"
"749245","749240"
"749246","749240"
"749249","749247"
"749250","749247"
"749251","749247"
"749252","749247"
"749253","749247"
"749256","749254"
"749257","749254"
"749258","749254"
"749259","749254"
"749260","749254"
"749263","749261"
"749264","749261"
"749265","749261"
"749266","749261"
"749267","749261"
"749270","749268"
"749271","749268"
"749272","749268"
"749273","749268"
"749274","749268"
"749277","749275"
"749278","749275"
"749279","749275"
"749280","749275"
"749284","749281"
"749285","749281"
"749286","749281"
"749287","749281"
"749290","749288"
"749291","749288"
"749292","749288"
"749293","749288"
"749302","749300"
"749303","749300"
"749304","749300"
"749305","749300"
"749308","749306"
"749309","749306"
"749310","749306"
"749311","749306"
"749312","749306"
"749313","749306"
"749316","749314"
"749317","749314"
"749318","749314"
"749319","749314"
"749320","749314"
"749323","749321"
"749324","749321"
"749325","749321"
"749326","749321"
"749327","749321"
"749330","749328"
"749331","749328"
"749332","749328"
"749333","749328"
"749334","749328"
"749337","749335"
"749338","749335"
"749339","749335"
"749340","749335"
"749341","749335"
"749342","749335"
"749345","749343"
"749346","749343"
"749347","749343"
"749348","749343"
"749349","749343"
"749350","749343"
"749353","749351"
"749354","749351"
"749355","749351"
"749358","749356"
"749359","749356"
"749360","749356"
"749363","749361"
"749364","749361"
"749365","749361"
"749368","749366"
"749369","749366"
"749370","749366"
"749371","749366"
"749374","749372"
"749375","749372"
"749376","749372"
"749377","749372"
"749380","749378"
"749381","749378"
"749382","749378"
"749383","749378"
"749386","749384"
"749387","749384"
"749388","749384"
"749389","749384"
"749392","749390"
"749393","749390"
"749394","749390"
"749395","749390"
"749398","749396"
"749399","749396"
"749400","749396"
"749401","749396"
"749404","749402"
"749405","749402"
"749406","749402"
"749407","749402"
"749410","749408"
"749411","749408"
"749412","749408"
"749413","749408"
"749416","749414"
"749417","749414"
"749418","749414"
"749419","749414"
"789775","789772"
"789776","789772"
"789777","789772"
"789778","789772"
"789779","789772"
"789783","789780"
"789784","789780"
"789785","789780"
"789786","789780"
"789787","789780"
"789790","789788"
"789791","789788"
"789792","789788"
"789793","789788"
"789794","789788"
"789798","789795"
"789799","789795"
"789800","789795"
"789801","789795"
"789802","789795"
"789806","789803"
"789807","789803"
"789808","789803"
"789809","789803"
"789810","789803"
"789814","789811"
"789815","789811"
"789816","789811"
"789817","789811"
"789818","789811"
"789822","789819"
"789823","789819"
"789824","789819"
"789825","789819"
"789826","789819"
"789827","789819"
"789831","789829"
"789832","789829"
"789833","789829"
"789834","789829"
"789835","789829"
"789836","789829"
"789837","789829"
"789838","789829"
"789841","789839"
"789842","789839"
"789843","789839"
"789844","789839"
"789845","789839"
"789846","789839"
"789847","789839"
"789848","789839"
"789849","789839"
"789852","789850"
"789853","789850"
"789854","789850"
"789855","789850"
"789856","789850"
"789857","789850"
"789858","789850"
"789859","789850"
"789862","789860"
"789863","789860"
"789864","789860"
"789865","789860"
"789866","789860"
"789867","789860"
"789868","789860"
"789869","789860"
"789872","789870"
"789873","789870"
"789874","789870"
"789875","789870"
"789876","789870"
"789877","789870"
"789878","789870"
"789879","789870"
"789882","789880"
"789883","789880"
"789884","789880"
"789885","789880"
"789886","789880"
"789887","789880"
"789888","789880"
"789889","789880"
"789893","789891"
"789894","789891"
"789895","789891"
"789896","789891"
"789897","789891"
"789898","789891"
"789899","789891"
"789900","789891"
"789903","789901"
"789904","789901"
"789905","789901"
"789906","789901"
"789907","789901"
"789908","789901"
"789909","789901"
"789910","789901"
"789913","789911"
"789914","789911"
"789915","789911"
"789916","789911"
"789917","789911"
"789918","789911"
"789919","789911"
"789920","789911"
"789923","789921"
"789924","789921"
"789925","789921"
"789926","789921"
"789927","789921"
"789928","789921"
"789929","789921"
"789930","789921"
"789933","789931"
"789934","789931"
"789935","789931"
"789936","789931"
"789937","789931"
"789938","789931"
"789939","789931"
"789940","789931"
"789943","789941"
"789944","789941"
"789945","789941"
"789946","789941"
"789947","789941"
"789948","789941"
"789949","789941"
"789950","789941"
"789954","789952"
"789955","789952"
"789956","789952"
"789957","789952"
"789958","789952"
"789959","789952"
"789960","789952"
"789961","789952"
"789962","789952"
"789965","789963"
"789966","789963"
"789967","789963"
"789968","789963"
"789969","789963"
"789970","789963"
"789971","789963"
"789972","789963"
"789973","789963"
"789976","789974"
"789977","789974"
"789978","789974"
"789979","789974"
"789980","789974"
"789981","789974"
"789982","789974"
"789983","789974"
"789984","789974"
"789987","789985"
"789988","789985"
"789989","789985"
"789990","789985"
"789991","789985"
"789992","789985"
"789993","789985"
"789994","789985"
"789995","789985"
"789998","789996"
"789999","789996"
"790000","789996"
"790001","789996"
"790002","789996"
"790003","789996"
"790004","789996"
"790005","789996"
"790006","789996"
"790009","790007"
"790010","790007"
"790011","790007"
"790012","790007"
"790013","790007"
"790014","790007"
"790015","790007"
"790016","790007"
"790017","790007"
"790021","790019"
"790022","790019"
"790023","790019"
"790024","790019"
"790025","790019"
"790026","790019"
"790027","790019"
"790028","790019"
"790029","790019"
"790032","790030"
"790033","790030"
"790034","790030"
"790035","790030"
"790036","790030"
"790037","790030"
"790038","790030"
"790039","790030"
"790040","790030"
"790043","790041"
"790044","790041"
"790045","790041"
"790046","790041"
"790047","790041"
"790048","790041"
"790049","790041"
"790050","790041"
"790051","790041"
"790054","790052"
"790055","790052"
"790056","790052"
"790057","790052"
"790058","790052"
"790059","790052"
"790060","790052"
"790061","790052"
"790062","790052"
"790065","790063"
"790066","790063"
"790067","790063"
"790068","790063"
"790069","790063"
"790070","790063"
"790071","790063"
"790072","790063"
"790073","790063"
"790076","790074"
"790077","790074"
"790078","790074"
"790079","790074"
"790080","790074"
"790081","790074"
"790082","790074"
"790083","790074"
"790084","790074"
"790088","790086"
"790089","790086"
"790090","790086"
"790091","790086"
"790092","790086"
"790093","790086"
"790094","790086"
"790095","790086"
"790098","790096"
"790099","790096"
"790100","790096"
"790101","790096"
"790102","790096"
"790103","790096"
"790104","790096"
"790105","790096"
"790108","790106"
"790109","790106"
"790110","790106"
"790111","790106"
"790112","790106"
"790113","790106"
"790114","790106"
"790115","790106"
"790118","790116"
"790119","790116"
"790120","790116"
"790121","790116"
"790122","790116"
"790123","790116"
"790124","790116"
"790125","790116"
"790128","790126"
"790129","790126"
"790130","790126"
"790131","790126"
"790132","790126"
"790133","790126"
"790134","790126"
"790135","790126"
"790138","790136"
"790139","790136"
"790140","790136"
"790141","790136"
"790142","790136"
"790143","790136"
"790144","790136"
"790145","790136"
"790149","790147"
"790150","790147"
"790151","790147"
"790152","790147"
"790153","790147"
"790154","790147"
"790155","790147"
"790156","790147"
"790157","790147"
"790160","790158"
"790161","790158"
"790162","790158"
"790163","790158"
"790164","790158"
"790165","790158"
"790166","790158"
"790167","790158"
"790168","790158"
"790171","790169"
"790172","790169"
"790173","790169"
"790174","790169"
"790175","790169"
"790176","790169"
"790177","790169"
"790178","790169"
"790179","790169"
"790180","790169"
"790183","790181"
"790184","790181"
"790185","790181"
"790186","790181"
"790187","790181"
"790188","790181"
"790189","790181"
"790190","790181"
"790191","790181"
"790194","790192"
"790195","790192"
"790196","790192"
"790197","790192"
"790198","790192"
"790199","790192"
"790200","790192"
"790201","790192"
"790202","790192"
"790205","790203"
"790206","790203"
"790207","790203"
"790208","790203"
"790209","790203"
"790210","790203"
"790211","790203"
"790212","790203"
"790213","790203"
"790217","790215"
"790218","790215"
"790219","790215"
"790220","790215"
"790221","790215"
"790222","790215"
"790223","790215"
"790224","790215"
"790225","790215"
"790228","790226"
"790229","790226"
"790230","790226"
"790231","790226"
"790232","790226"
"790233","790226"
"790234","790226"
"790235","790226"
"790236","790226"
"790237","790226"
"790240","790238"
"790241","790238"
"790242","790238"
"790243","790238"
"790244","790238"
"790245","790238"
"790246","790238"
"790247","790238"
"790248","790238"
"790249","790238"
"790250","790238"
"790253","790251"
"790254","790251"
"790255","790251"
"790256","790251"
"790257","790251"
"790258","790251"
"790259","790251"
"790260","790251"
"790261","790251"
"790262","790251"
"790265","790263"
"790266","790263"
"790267","790263"
"790268","790263"
"790269","790263"
"790270","790263"
"790271","790263"
"790272","790263"
"790273","790263"
"790274","790263"
"790275","790263"
"790280","790277"
"790281","790277"
"790282","790277"
"790283","790277"
"790284","790277"
"790285","790277"
"790286","790277"
"790287","790277"
"790288","790277"
"790289","790277"
"790290","790277"
"790291","790277"
"790292","790277"
"790293","790277"
"790297","790294"
"790298","790294"
"790299","790294"
"790300","790294"
"790301","790294"
"790302","790294"
"790303","790294"
"790304","790294"
"790305","790294"
"790306","790294"
"790307","790294"
"790308","790294"
"790309","790294"
"790310","790294"
"790311","790294"
"790315","790312"
"790316","790312"
"790317","790312"
"790318","790312"
"790319","790312"
"790320","790312"
"790321","790312"
"790322","790312"
"790323","790312"
"790324","790312"
"790325","790312"
"790326","790312"
"790330","790327"
"790331","790327"
"790332","790327"
"790333","790327"
"790334","790327"
"790335","790327"
"790336","790327"
"790337","790327"
"790338","790327"
"790339","790327"
"790340","790327"
"790341","790327"
"790342","790327"
"790343","790327"
"790349","790344"
"790350","790344"
"790351","790344"
"790352","790344"
"790353","790344"
"790354","790344"
"790355","790344"
"790356","790344"
"790357","790344"
"790358","790344"
"790359","790344"
"790360","790344"
"790361","790344"
"790362","790344"
"790363","790344"
"790367","790364"
"790368","790364"
"790369","790364"
"790370","790364"
"790371","790364"
"790372","790364"
"790373","790364"
"790374","790364"
"790375","790364"
"790376","790364"
"790377","790364"
"790378","790364"
"790379","790364"
"790380","790364"
"790381","790364"
"790385","790382"
"790386","790382"
"790387","790382"
"790388","790382"
"790389","790382"
"790390","790382"
"790391","790382"
"790392","790382"
"790393","790382"
"790394","790382"
"790395","790382"
"790396","790382"
"790397","790382"
"790398","790382"
"790399","790382"
"790400","790382"
"790401","790382"
"790402","790382"
"790403","790382"
"790407","790404"
"790408","790404"
"790409","790404"
"790410","790404"
"790411","790404"
"790412","790404"
"790413","790404"
"790414","790404"
"790415","790404"
"790416","790404"
"790417","790404"
"790418","790404"
"790422","790419"
"790423","790419"
"790424","790419"
"790425","790419"
"790426","790419"
"790427","790419"
"790428","790419"
"790429","790419"
"790430","790419"
"790431","790419"
"790432","790419"
"790433","790419"
"790434","790419"
"790435","790419"
"790436","790419"
"790437","790419"
"790441","790438"
"790442","790438"
"790443","790438"
"790444","790438"
"790445","790438"
"790446","790438"
"790447","790438"
"790448","790438"
"790449","790438"
"790450","790438"
"790451","790438"
"790452","790438"
"790453","790438"
"790454","790438"
"790455","790438"
"790456","790438"
"790457","790438"
"790458","790438"
"790462","790459"
"790463","790459"
"790464","790459"
"790465","790459"
"790466","790459"
"790467","790459"
"790468","790459"
"790469","790459"
"790470","790459"
"790471","790459"
"790472","790459"
"790473","790459"
"790474","790459"
"790478","790475"
"790479","790475"
"790480","790475"
"790481","790475"
"790482","790475"
"790483","790475"
"790484","790475"
"790485","790475"
"790486","790475"
"790487","790475"
"790488","790475"
"790489","790475"
"790490","790475"
"790494","790491"
"790495","790491"
"790496","790491"
"790497","790491"
"790498","790491"
"790499","790491"
"790500","790491"
"790501","790491"
"790502","790491"
"790503","790491"
"790504","790491"
"790505","790491"
"790506","790491"
"790507","790491"
"790511","790509"
"790512","790509"
"790513","790509"
"790514","790509"
"790515","790509"
"790516","790509"
"790517","790509"
"790518","790509"
"790519","790509"
"790522","790520"
"790523","790520"
"790524","790520"
"790525","790520"
"790526","790520"
"790527","790520"
"790528","790520"
"790529","790520"
"790530","790520"
"790534","790531"
"790535","790531"
"790536","790531"
"790537","790531"
"790538","790531"
"790539","790531"
"790540","790531"
"790541","790531"
"790542","790531"
"790546","790543"
"790547","790543"
"790548","790543"
"790549","790543"
"790550","790543"
"790551","790543"
"790552","790543"
"790553","790543"
"790554","790543"
"790557","790555"
"790558","790555"
"790559","790555"
"790560","790555"
"790561","790555"
"790562","790555"
"790563","790555"
"790564","790555"
"790565","790555"
"790568","790566"
"790569","790566"
"790570","790566"
"790571","790566"
"790572","790566"
"790573","790566"
"790574","790566"
"790575","790566"
"790576","790566"
"790580","790578"
"790581","790578"
"790582","790578"
"790583","790578"
"790584","790578"
"790585","790578"
"790586","790578"
"790587","790578"
"790588","790578"
"790591","790589"
"790592","790589"
"790593","790589"
"790594","790589"
"790595","790589"
"790596","790589"
"790597","790589"
"790598","790589"
"790599","790589"
"790603","790600"
"790604","790600"
"790605","790600"
"790606","790600"
"790607","790600"
"790608","790600"
"790609","790600"
"790610","790600"
"790611","790600"
"790614","790612"
"790615","790612"
"790616","790612"
"790617","790612"
"790618","790612"
"790619","790612"
"790620","790612"
"790621","790612"
"790622","790612"
"790625","790623"
"790626","790623"
"790627","790623"
"790628","790623"
"790629","790623"
"790630","790623"
"790631","790623"
"790632","790623"
"790633","790623"
"790637","790634"
"790638","790634"
"790639","790634"
"790640","790634"
"790641","790634"
"790642","790634"
"790643","790634"
"790644","790634"
"790645","790634"
"790649","790647"
"790650","790647"
"790651","790647"
"790652","790647"
"790653","790647"
"790654","790647"
"790655","790647"
"790656","790647"
"790657","790647"
"790658","790647"
"790659","790647"
"790660","790647"
"790661","790647"
"790664","790662"
"790665","790662"
"790666","790662"
"790667","790662"
"790668","790662"
"790669","790662"
"790670","790662"
"790671","790662"
"790672","790662"
"790673","790662"
"790674","790662"
"790675","790662"
"790676","790662"
"790677","790662"
"790678","790662"
"790679","790662"
"790682","790680"
"790683","790680"
"790684","790680"
"790685","790680"
"790686","790680"
"790687","790680"
"790688","790680"
"790689","790680"
"790690","790680"
"790691","790680"
"790692","790680"
"790693","790680"
"790694","790680"
"790697","790695"
"790698","790695"
"790699","790695"
