"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"97904","1102529","","4","34","23570","Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned","GM","0","NONE","34","0",""
"97901","1102529","","1","119","11547","Tomato products, canned, puree, without salt added","GM","0","NONE","119","3751",""
"97905","1102529","","5","16.66","14429","Beverages, water, tap, municipal","GM","0","NONE","16.66","0",""
"97908","1102529","","8","1.36","4053","Oil, olive, salad or cooking","GM","0","NONE","1.36","0",""
"97902","1102529","","2","81.6","20121","Pasta, cooked, enriched, without added salt","GM","0","NONE","81.6","0",""
"97907","1102529","","7","1.7","19335","Sugars, granulated","GM","0","NONE","1.7","0",""
"97903","1102529","","3","81.6","1037","Cheese, ricotta, part skim milk","GM","0","NONE","81.6","1",""
"97906","1102529","","6","1.7","2047","Salt, table, iodized","GM","0","NONE","1.7","0",""
"97909","1102529","","9","1.02","1032","Cheese, parmesan, grated","GM","0","NONE","1.02","1",""
"97929","1102530","","20","3","4582","Oil, canola","GM","0","NONE","3","0",""
"97911","1102530","","2","120","20121","Pasta, cooked, enriched, without added salt","GM","0","NONE","120","380",""
"97927","1102530","1103855","18","8","82101000","Vegetable oil, NFS","GM","0","NONE","8","0",""
"97925","1102530","","16","8","11547","Tomato products, canned, puree, without salt added","GM","0","NONE","8","0",""
"97915","1102530","","6","15.6","11125","Carrots, cooked, boiled, drained, without salt","GM","0","NONE","15.6","0",""
"97926","1102530","","17","12","1036","Cheese, ricotta, whole milk","GM","0","NONE","12","1",""
"97920","1102530","1104584","11","8","99997540","Eggplant, cooked, as ingredient","GM","0","NONE","8","0",""
"97924","1102530","1104574","15","8","99997210","Spinach, cooked, as ingredient","GM","0","NONE","8","0",""
"97922","1102530","","13","8","11283","Onions, cooked, boiled, drained, without salt","GM","0","NONE","8","0",""
"97917","1102530","","8","20","1032","Cheese, parmesan, grated","GM","0","NONE","20","1",""
"97912","1102530","","3","31.2","11261","Mushrooms, white, cooked, boiled, drained, without salt","GM","0","NONE","31.2","0",""
"97918","1102530","","9","8","14429","Beverages, water, tap, municipal","GM","0","NONE","8","0",""
"97932","1102530","","23","2.2","2047","Salt, table, iodized","GM","0","NONE","2.2","0",""
"97921","1102530","","12","8","11334","Peppers, sweet, green, cooked, boiled, drained, without salt","GM","0","NONE","8","0",""
"97913","1102530","","4","30","1050","Cream, fluid, light (coffee cream or table cream)","GM","0","NONE","30","0",""
"97914","1102530","","5","20","1151","Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)","GM","0","NONE","20","2152",""
"97916","1102530","1104577","7","15.6","99997410","Tomatoes, cooked, as ingredient","GM","0","NONE","15.6","0",""
"97923","1102530","","14","11","4610","Margarine, regular, 80% fat, composite, stick, with salt","GM","0","NONE","11","0",""
"97928","1102530","","19","1.6","20027","Cornstarch","GM","0","NONE","1.6","0",""
"97931","1102530","","22","8","1029","Cheese, mozzarella, low moisture, part-skim","GM","0","NONE","8","1",""
"97930","1102530","","21","15","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","15","301",""
"97919","1102530","1104586","10","8","99997550","Summer squash, cooked, as ingredient","GM","0","NONE","8","0",""
"97910","1102530","1104575","1","100","99997220","Broccoli, cooked, as ingredient","GM","0","NONE","100","0",""
"97934","1102531","1104586","2","71.8","99997550","Summer squash, cooked, as ingredient","GM","0","NONE","71.8","0",""
"97941","1102531","","9","1.6","2047","Salt, table, iodized","GM","0","NONE","1.6","0",""
"97937","1102531","","5","25","11283","Onions, cooked, boiled, drained, without salt","GM","0","NONE","25","0",""
"97942","1102531","","10","1.6","20077","Wheat bran, crude","GM","0","NONE","1.6","301",""
"97940","1102531","","8","6.2","11546","Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","6.2","0",""
"97936","1102531","","4","43.7","1029","Cheese, mozzarella, low moisture, part-skim","GM","0","NONE","43.7","1",""
"97933","1102531","1104577","1","71.8","99997410","Tomatoes, cooked, as ingredient","GM","0","NONE","71.8","0",""
"97939","1102531","","7","6.2","20027","Cornstarch","GM","0","NONE","6.2","0",""
"97938","1102531","","6","15.6","11125","Carrots, cooked, boiled, drained, without salt","GM","0","NONE","15.6","0",""
"97943","1102531","","11","1.6","19335","Sugars, granulated","GM","0","NONE","1.6","0",""
"97935","1102531","","3","59.3","20121","Pasta, cooked, enriched, without added salt","GM","0","NONE","59.3","0",""
"97944","1102532","","1","39.9","20121","Pasta, cooked, enriched, without added salt","GM","0","NONE","39.9","380",""
"97945","1102532","","2","23.9","14429","Beverages, water, tap, municipal","GM","0","NONE","23.9","0",""
"97950","1102532","","7","0.4","2047","Salt, table, iodized","GM","0","NONE","0.4","0",""
"97948","1102532","","5","1.1","20027","Cornstarch","GM","0","NONE","1.1","0",""
"97946","1102532","","3","23.9","1151","Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)","GM","0","NONE","23.9","2153",""
"97947","1102532","","4","9.6","1009","Cheese, cheddar (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","9.6","1",""
"97949","1102532","","6","1.1","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","1.1","301",""
"97953","1102533","","3","49.61","23570","Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned","GM","0","NONE","49.61","770",""
"97952","1102533","","2","95.4","20121","Pasta, cooked, enriched, without added salt","GM","0","NONE","95.4","385",""
"97956","1102533","","6","1.5","2047","Salt, table, iodized","GM","0","NONE","1.5","0",""
"97954","1102533","","4","28.35","1029","Cheese, mozzarella, low moisture, part-skim","GM","0","NONE","28.35","1",""
"97955","1102533","","5","28.04","14429","Beverages, water, tap, municipal","GM","0","NONE","28.04","0",""
"97957","1102533","1104578","7","1","99997510","Onions, cooked, as ingredient","GM","0","NONE","1","0",""
"97951","1102533","","1","95.4","11888","Tomato products, canned, puree, with salt added","GM","0","NONE","95.4","3754",""
"97968","1102534","","11","0.1","4053","Oil, olive, salad or cooking","GM","0","NONE","0.1","0",""
"97958","1102534","","1","19.2","20121","Pasta, cooked, enriched, without added salt","GM","0","NONE","19.2","385",""
"97963","1102534","","6","3.7","1032","Cheese, parmesan, grated","GM","0","NONE","3.7","0",""
"97966","1102534","","9","0.1","20027","Cornstarch","GM","0","NONE","0.1","0",""
"97969","1102534","","12","0.1","2020","Spices, garlic powder","GM","0","NONE","0.1","0",""
"97967","1102534","","10","0.1","2047","Salt, table, iodized","GM","0","NONE","0.1","0",""
"97965","1102534","","8","0.1","19335","Sugars, granulated","GM","0","NONE","0.1","0",""
"97961","1102534","1104586","4","19.2","99997550","Summer squash, cooked, as ingredient","GM","0","NONE","19.2","3468",""
"97962","1102534","","5","18.8","11261","Mushrooms, white, cooked, boiled, drained, without salt","GM","0","NONE","18.8","0",""
"97960","1102534","","3","19.2","11531","Tomatoes, red, ripe, canned, packed in tomato juice","GM","0","NONE","19.2","3754",""
"97959","1102534","","2","19.2","11547","Tomato products, canned, puree, without salt added","GM","0","NONE","19.2","3754",""
"97964","1102534","","7","0.1","11283","Onions, cooked, boiled, drained, without salt","GM","0","NONE","0.1","3468",""
"97982","1102535","","13","2.5","2047","Salt, table, iodized","GM","0","NONE","2.5","0",""
"97981","1102535","","12","1","11125","Carrots, cooked, boiled, drained, without salt","GM","0","NONE","1","0",""
"97972","1102535","","3","24.8","1151","Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)","GM","0","NONE","24.8","2152",""
"97978","1102535","","9","1","20027","Cornstarch","GM","0","NONE","1","0",""
"97980","1102535","","11","1","11283","Onions, cooked, boiled, drained, without salt","GM","0","NONE","1","0",""
"97970","1102535","1104577","1","138","99997410","Tomatoes, cooked, as ingredient","GM","0","NONE","138","0",""
"97975","1102535","","6","3","19335","Sugars, granulated","GM","0","NONE","3","0",""
"97974","1102535","","5","35","23580","Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned","GM","0","NONE","35","770",""
"97977","1102535","","8","5","4610","Margarine, regular, 80% fat, composite, stick, with salt","GM","0","NONE","5","0",""
"97971","1102535","","2","130","20121","Pasta, cooked, enriched, without added salt","GM","0","NONE","130","0",""
"97979","1102535","","10","1","1009","Cheese, cheddar (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","1","1",""
"97973","1102535","","4","21.2","11313","Peas, green, frozen, cooked, boiled, drained, without salt","GM","0","NONE","21.2","0",""
"97976","1102535","","7","3","14429","Beverages, water, tap, municipal","GM","0","NONE","3","0",""
"97987","1102536","","5","29.34","11283","Onions, cooked, boiled, drained, without salt","GM","0","NONE","29.34","0",""
"97994","1102536","","12","1.3","1032","Cheese, parmesan, grated","GM","0","NONE","1.3","0",""
"97989","1102536","","7","1.63","20481","Wheat flour, white, all-purpose, unenriched","GM","0","NONE","1.63","0",""
"97983","1102536","","1","122.58","20121","Pasta, cooked, enriched, without added salt","GM","0","NONE","122.58","0",""
"97985","1102536","","3","34.23","23570","Beef, ground, 85% lean meat / 15% fat, crumbles, cooked, pan-browned","GM","0","NONE","34.23","770",""
"97988","1102536","","6","17.93","11546","Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","17.93","0",""
"97990","1102536","","8","1.63","20027","Cornstarch","GM","0","NONE","1.63","0",""
"97984","1102536","1104577","2","74.98","99997410","Tomatoes, cooked, as ingredient","GM","0","NONE","74.98","0",""
"97986","1102536","","4","34.23","11261","Mushrooms, white, cooked, boiled, drained, without salt","GM","0","NONE","34.23","0",""
"97995","1102536","","13","0.65","4542","Fat, chicken","GM","0","NONE","0.65","0",""
"97991","1102536","","9","1.63","19335","Sugars, granulated","GM","0","NONE","1.63","0",""
"97992","1102536","","10","3.26","2047","Salt, table, iodized","GM","0","NONE","3.26","0",""
"97993","1102536","","11","1.3","4518","Oil, corn, industrial and retail, all purpose salad or cooking","GM","0","NONE","1.3","0",""
"97996","1102537","1102535","1","100","58304010","Spaghetti and meatballs dinner, NFS, frozen meal","GM","0","NONE","100","0",""
"98005","1102538","","9","1.14","19335","Sugars, granulated","GM","0","NONE","1.14","0",""
"98002","1102538","","6","25","1029","Cheese, mozzarella, low moisture, part-skim","GM","0","NONE","25","1",""
"97997","1102538","","1","65.85","11888","Tomato products, canned, puree, with salt added","GM","0","NONE","65.85","3754",""
"98007","1102538","","11","1.14","4518","Oil, corn, industrial and retail, all purpose salad or cooking","GM","0","NONE","1.14","0",""
"97999","1102538","","3","35.6","1037","Cheese, ricotta, part skim milk","GM","0","NONE","35.6","1",""
"98000","1102538","","4","18.7","14429","Beverages, water, tap, municipal","GM","0","NONE","18.7","0",""
"98003","1102538","","7","7","1032","Cheese, parmesan, grated","GM","0","NONE","7","0",""
"98006","1102538","","10","1.14","2047","Salt, table, iodized","GM","0","NONE","1.14","0",""
"97998","1102538","","2","55.85","20121","Pasta, cooked, enriched, without added salt","GM","0","NONE","55.85","385",""
"98001","1102538","1104577","5","18.24","99997410","Tomatoes, cooked, as ingredient","GM","0","NONE","18.24","3754",""
"98004","1102538","","8","4.56","1124","Egg, white, raw, fresh","GM","0","NONE","4.56","109",""
"98010","1102539","","3","32.28","90240","Mollusks, scallop, (bay and sea), cooked, steamed","GM","0","NONE","32.28","0",""
"98009","1102539","","2","47.08","11093","Broccoli, frozen, chopped, cooked, boiled, drained, without salt","GM","0","NONE","47.08","0",""
"98019","1102539","","12","69.94","20121","Pasta, cooked, enriched, without added salt","GM","0","NONE","69.94","0",""
"98015","1102539","","8","2.69","11264","Mushrooms, canned, drained solids","GM","0","NONE","2.69","0",""
"98018","1102539","","11","1.34","2047","Salt, table, iodized","GM","0","NONE","1.34","0",""
"98008","1102539","","1","47.08","1049","Cream, fluid, half and half","GM","0","NONE","47.08","2152",""
"98017","1102539","","10","1.34","20027","Cornstarch","GM","0","NONE","1.34","0",""
"98016","1102539","","9","4.57","1001","Butter, salted","GM","0","NONE","4.57","0",""
"98013","1102539","","6","13.45","11143","Celery, raw","GM","0","NONE","13.45","0",""
"98014","1102539","","7","2.69","14429","Beverages, water, tap, municipal","GM","0","NONE","2.69","0",""
"98012","1102539","","5","14.525","14429","Beverages, water, tap, municipal","GM","0","NONE","14.525","0",""
"98011","1102539","","4","32.28","15160","Mollusks, clam, mixed species, canned, drained solids","GM","0","NONE","32.28","0",""
"98023","1102540","","4","5","1151","Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)","GM","0","NONE","5","2151",""
"98024","1102540","","5","5","1032","Cheese, parmesan, grated","GM","0","NONE","5","1",""
"98022","1102540","","3","10","14429","Beverages, water, tap, municipal","GM","0","NONE","10","0",""
"98029","1102540","","10","0.1","19335","Sugars, granulated","GM","0","NONE","0.1","0",""
"98028","1102540","","9","0.1","2020","Spices, garlic powder","GM","0","NONE","0.1","0",""
"98027","1102540","","8","0.3","2047","Salt, table, iodized","GM","0","NONE","0.3","0",""
"98025","1102540","","6","0.2","1009","Cheese, cheddar (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","0.2","1",""
"98026","1102540","","7","0.3","20027","Cornstarch","GM","0","NONE","0.3","0",""
"98030","1102540","","11","0.1","2026","Spices, onion powder","GM","0","NONE","0.1","0",""
"98020","1102540","","1","50","20110","Noodles, egg, enriched, cooked","GM","0","NONE","50","385",""
"98031","1102540","","12","0.1","4543","Oil, soybean, salad or cooking, (partially hydrogenated) and cottonseed","GM","0","NONE","0.1","0",""
"98021","1102540","1104575","2","25","99997220","Broccoli, cooked, as ingredient","GM","0","NONE","25","0",""
"98032","1102541","1102542","1","100","58306020","Beef enchilada, chili gravy, rice, refried beans, frozen meal","GM","0","NONE","100","0",""
"98038","1102542","1104577","6","20","99997410","Tomatoes, cooked, as ingredient","GM","0","NONE","20","0",""
"98041","1102542","1104578","9","20","99997510","Onions, cooked, as ingredient","GM","0","NONE","20","0",""
"98037","1102542","","5","25","23580","Beef, ground, 75% lean meat / 25% fat, crumbles, cooked, pan-browned","GM","0","NONE","25","770",""
"98040","1102542","","8","12","1009","Cheese, cheddar (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","12","1",""
"98035","1102542","","3","150","14429","Beverages, water, tap, municipal","GM","0","NONE","150","0",""
"98033","1102542","","1","100","16033","Beans, kidney, red, mature seeds, cooked, boiled, without salt","GM","0","NONE","100","0",""
"98039","1102542","1103855","7","10","82101000","Vegetable oil, NFS","GM","0","NONE","10","0",""
"98034","1102542","","2","105.7","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","105.7","0",""
"98043","1102542","","11","5.1","2047","Salt, table, iodized","GM","0","NONE","5.1","0",""
"98042","1102542","","10","20","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","20","301",""
"98036","1102542","","4","25","18363","Tortillas, ready-to-bake or -fry, corn","GM","0","NONE","25","0",""
"98046","1102543","","3","28.4","1009","Cheese, cheddar (Includes foods for USDA's Food Distribution Program)","GM","0","NONE","28.4","0",""
"98048","1102543","1100411","5","71","41205010","Refried beans","GM","0","NONE","71","0",""
"98044","1102543","","1","56.8","18363","Tortillas, ready-to-bake or -fry, corn","GM","0","NONE","56.8","0",""
"98047","1102543","","4","28.4","1025","Cheese, monterey","GM","0","NONE","28.4","0",""
"98045","1102543","","2","99.4","6972","Sauce, tomato chili sauce, bottled, with salt","GM","0","NONE","99.4","0",""
"98054","1102544","","6","3","19335","Sugars, granulated","GM","0","NONE","3","0",""
"98050","1102544","1100622","2","33","51101010","Bread, white, toasted","GM","0","NONE","33","0",""
"98052","1102544","","4","19","14429","Beverages, water, tap, municipal","GM","0","NONE","19","0",""
"98049","1102544","","1","33","7064","Pork sausage, link/patty, cooked, pan-fried","GM","0","NONE","33","0",""
"98055","1102544","","7","0.1","2047","Salt, table, iodized","GM","0","NONE","0.1","0",""
"98056","1102544","1103855","8","0.1","82101000","Vegetable oil, NFS","GM","0","NONE","0.1","0",""
"98051","1102544","","3","33","1129","Egg, whole, cooked, hard-boiled","GM","0","NONE","33","0",""
"98053","1102544","","5","3","1091","Milk, dry, nonfat, regular, without added vitamin A and vitamin D","GM","0","NONE","3","0",""
"98060","1102545","","4","13","1129","Egg, whole, cooked, hard-boiled","GM","0","NONE","13","0",""
"98059","1102545","","3","40","20081","Wheat flour, white, all-purpose, enriched, bleached","GM","0","NONE","40","301",""
"98057","1102545","","1","44","14429","Beverages, water, tap, municipal","GM","0","NONE","44","0",""
"98062","1102545","","6","13","19335","Sugars, granulated","GM","0","NONE","13","0",""
"98064","1102545","","8","1.3","2047","Salt, table, iodized","GM","0","NONE","1.3","0",""
"98061","1102545","","5","13","4610","Margarine, regular, 80% fat, composite, stick, with salt","GM","0","NONE","13","0",""
"98058","1102545","","2","40","7064","Pork sausage, link/patty, cooked, pan-fried","GM","0","NONE","40","0",""
"98063","1102545","","7","5","1091","Milk, dry, nonfat, regular, without added vitamin A and vitamin D","GM","0","NONE","5","0",""
"98065","1102546","","1","1","6019","Soup, chicken noodle, canned, condensed","","60491","1 can (10.5 oz), undiluted","303","0",""
"98066","1102546","","2","10","14411","Beverages, water, tap, drinking","","30000","1 fl oz","296","0",""
"98068","1102547","","2","2","14411","Beverages, water, tap, drinking","C","10205","1 cup","474","0",""
"98067","1102547","","1","3","6583","Soup, ramen noodle, any flavor, dry","WO","0","NONE","85.05","0",""
"98070","1102548","","2","10","14411","Beverages, water, tap, drinking","","30000","1 fl oz","296","0",""
"98069","1102548","","1","1","6023","Soup, chicken with rice, canned, condensed","","60491","1 can (10.5 oz), undiluted","298","0",""
"98071","1102549","","1","100","27062","Soup, beef barley, ready to serve","GM","0","NONE","100","0",""
"98076","1102550","","5","1800","14429","Beverages, water, tap, municipal","GM","0","NONE","1800","0",""
"98072","1102550","","1","50","20005","Barley, pearled, raw","GM","0","NONE","50","358",""
"98073","1102550","","2","40","12155","Nuts, walnuts, english","GM","0","NONE","40","2204",""
"98077","1102550","","6","100","16127","Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)","GM","0","NONE","100","0",""
"98074","1102550","","3","10","9087","Dates, deglet noor","","60684","1 date","80","3776",""
"98075","1102550","","4","130","19335","Sugars, granulated","GM","0","NONE","130","0",""
"98078","1102551","","1","1","6009","Soup, beef noodle, canned, condensed","","60495","1 can (10.75 oz), undiluted","305","385",""
"98079","1102551","","2","10","14411","Beverages, water, tap, drinking","","30000","1 fl oz","296","0",""
"98080","1102552","","1","100","6070","Soup, chunky beef, canned, ready-to-serve","GM","0","NONE","100","0",""
"98081","1102553","","1","100","6070","Soup, chunky beef, canned, ready-to-serve","GM","0","NONE","100","0",""
"98087","1102554","1103855","6","1","82101000","Vegetable oil, NFS","TB","10205","1 cup","14","0",""
"98088","1102554","","7","3","20109","Noodles, egg, dry, enriched","WO","0","NONE","85.05","384",""
"98082","1102554","","1","6","6008","Soup, beef broth or bouillon canned, ready-to-serve","C","10205","1 cup","1440","0",""
"98086","1102554","","5","0.25","11297","Parsley, fresh","C","10205","1 cup","15","0",""
"98085","1102554","","4","40","11143","Celery, raw","GM","0","NONE","40","3776",""
"98089","1102554","","8","268","23602","Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, braised","GM","0","NONE","268","770",""
"98084","1102554","","3","61","11124","Carrots, raw","GM","0","NONE","61","3456",""
"98083","1102554","","2","110","11282","Onions, raw","GM","0","NONE","110","3456",""
"98091","1102555","","2","10","14411","Beverages, water, tap, drinking","FO","10205","1 cup","296.25","0",""
"98090","1102555","","1","1","6019","Soup, chicken noodle, canned, condensed","","60491","1 can (10.5 oz), undiluted","303","0",""
"98095","1102556","","4","40","11143","Celery, raw","GM","0","NONE","40","3776",""
"98094","1102556","","3","61","11124","Carrots, raw","GM","0","NONE","61","3456",""
"98093","1102556","","2","110","11282","Onions, raw","GM","0","NONE","110","3456",""
"98097","1102556","1103855","6","1","82101000","Vegetable oil, NFS","TB","10205","1 cup","14","0",""
"98092","1102556","","1","6","6194","Soup, chicken broth, ready-to-serve","C","10205","1 cup","1440","0",""
"98096","1102556","","5","0.25","11297","Parsley, fresh","C","10205","1 cup","15","0",""
"98098","1102556","","7","3","20109","Noodles, egg, dry, enriched","WO","0","NONE","85.05","384",""
"98099","1102556","1098426","8","270","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","270","0",""
"98101","1102557","1097511","2","10","11100000","Milk, NFS","FO","10205","1 cup","305","2151",""
"98100","1102557","","1","1","6019","Soup, chicken noodle, canned, condensed","","60491","1 can (10.5 oz), undiluted","303","0",""
"98102","1102558","","1","100","27044","Soup, chicken noodle, reduced sodium, canned, ready-to-serve","GM","0","NONE","100","0",""
"98108","1102559","","6","0.5","11109","Cabbage, raw","LB","0","NONE","226.8","3776",""
"98103","1102559","","1","5","14411","Beverages, water, tap, drinking","C","10205","1 cup","1185","0",""
"98111","1102559","","9","1","20109","Noodles, egg, dry, enriched","WO","0","NONE","28.35","384",""
"98110","1102559","","8","0.5","11422","Pumpkin, raw","LB","0","NONE","226.8","3456",""
"98109","1102559","","7","350","11367","Potatoes, boiled, cooked without skin, flesh, without salt","GM","0","NONE","350","3309",""
"98112","1102559","","10","0.444","11165","Coriander (cilantro) leaves, raw","","63175","9 plants","8.88","3006",""
"98107","1102559","","5","44","11333","Peppers, sweet, green, raw","GM","0","NONE","44","3776",""
"98104","1102559","","2","1.5","2047","Salt, table, iodized","TS","10205","1 cup","9","0",""
"98105","1102559","","3","1","11283","Onions, cooked, boiled, drained, without salt","","62015","1 small","60","3456",""
"98106","1102559","","4","91","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","91","3751",""
"98113","1102560","","1","1","6023","Soup, chicken with rice, canned, condensed","","60491","1 can (10.5 oz), undiluted","298","0",""
"98114","1102560","","2","10","14411","Beverages, water, tap, drinking","FO","10205","1 cup","296.25","0",""
"98119","1102561","","5","0.25","11297","Parsley, fresh","CP","10205","1 cup","15","0",""
"98121","1102561","","7","1","20044","Rice, white, long-grain, regular, raw, enriched","","62389","1/2 cup","92","432",""
"98120","1102561","1103855","6","1","82101000","Vegetable oil, NFS","TB","10205","1 cup","14","0",""
"98115","1102561","","1","6","6194","Soup, chicken broth, ready-to-serve","","10205","1 cup","1440","0",""
"98122","1102561","1098426","8","270","24102070","Chicken, NS as to part, rotisserie, skin not eaten","GM","0","NONE","270","0",""
"98118","1102561","","4","40","11143","Celery, raw","GM","0","NONE","40","3776",""
"98117","1102561","","3","61","11124","Carrots, raw","GM","0","NONE","61","3456",""
"98116","1102561","","2","110","11282","Onions, raw","GM","0","NONE","110","3456",""
"98123","1102562","","1","298","6029","CAMPBELL'S, HEALTHY REQUEST, chicken with rice, condensed","GM","0","NONE","298","0",""
"98124","1102562","","2","10","14411","Beverages, water, tap, drinking","FO","10205","1 cup","296.25","0",""
"98125","1102563","","1","10.5","6029","CAMPBELL'S, HEALTHY REQUEST, chicken with rice, condensed","WO","0","NONE","297.675","0",""
"98126","1102563","1097511","2","10","11100000","Milk, NFS","FO","10205","1 cup","305","2151",""
"98130","1102564","","4","0.5","2047","Salt, table, iodized","TB","10205","1 cup","9","0",""
"98127","1102564","","1","5","14411","Beverages, water, tap, drinking","C","10205","1 cup","1185","0",""
"98129","1102564","","3","1","20044","Rice, white, long-grain, regular, raw, enriched","C","10205","1 cup","185","432",""
"98128","1102564","","2","2","11367","Potatoes, boiled, cooked without skin, flesh, without salt","","62389","1/2 cup","156","3309",""
"98131","1102564","1103311","5","0.5","74410110","Puerto Rican seasoning with ham","C","10205","1 cup","120","3751",""
"98138","1102565","","7","121","18217","Crackers, matzo, plain","GM","0","NONE","121","0",""
"98134","1102565","","3","61","11124","Carrots, raw","GM","0","NONE","61","3456",""
"98135","1102565","","4","0.25","11297","Parsley, fresh","","10205","1 cup","15","0",""
"98137","1102565","","6","150","1123","Egg, whole, raw, fresh","GM","0","NONE","150","105",""
"98136","1102565","1103855","5","1","82101000","Vegetable oil, NFS","","21000","1 tablespoon","14","0",""
"98133","1102565","","2","110","11282","Onions, raw","GM","0","NONE","110","3456",""
"98132","1102565","","1","6","6194","Soup, chicken broth, ready-to-serve","C","10205","1 cup","1440","0",""
"98139","1102566","","1","100","6018","Soup, chunky chicken noodle, canned, ready-to-serve","GM","0","NONE","100","0",""
"98140","1102567","","1","100","6018","Soup, chunky chicken noodle, canned, ready-to-serve","GM","0","NONE","100","0",""
"98141","1102568","","1","0.45","6128","Soup, chicken noodle, dry, mix","WO","0","NONE","12.758","385",""
"98142","1102568","","2","0.75","14411","Beverages, water, tap, drinking","C","10205","1 cup","177.75","0",""
"98144","1102569","","2","3","6583","Soup, ramen noodle, any flavor, dry","WO","0","NONE","85.05","384",""
"98143","1102569","","1","2","14411","Beverages, water, tap, drinking","C","10205","1 cup","474","0",""
"98146","1102570","","2","2","14411","Beverages, water, tap, drinking","C","10205","1 cup","474","0",""
"98145","1102570","","1","3","27035","Soup, ramen noodle, dry, any flavor, reduced fat, reduced sodium","WO","0","NONE","85.05","384",""
"98148","1102571","","2","3","6583","Soup, ramen noodle, any flavor, dry","WO","0","NONE","85.05","384",""
"98147","1102571","","1","2","14411","Beverages, water, tap, drinking","C","10205","1 cup","474","0",""
"98149","1102572","","1","100","27002","Soup, wonton, Chinese restaurant","GM","0","NONE","100","0",""
"98156","1102573","","7","0.25","2030","Spices, pepper, black","","22000","1 teaspoon","0.525","0",""
"98158","1102573","","9","2","11269","Mushrooms, shiitake, cooked, without salt","WO","0","NONE","56.7","3776",""
"98153","1102573","","4","1","16123","Soy sauce made from soy and wheat (shoyu)","","21000","1 tablespoon","16","0",""
"98154","1102573","","5","30","11291","Onions, spring or scallions (includes tops and bulb), raw","GM","0","NONE","30","0",""
"98151","1102573","","2","4","11215","Garlic, raw","","60581","1 clove","12","0",""
"98152","1102573","","3","2","11216","Ginger root, raw","TB","22000","1 teaspoon","12","0",""
"98150","1102573","","1","5","6472","Soup, vegetable with beef broth, canned, prepared with equal volume water","","10215","1 cup (8 fl oz)","1205","0",""
"98155","1102573","1103855","6","1","82101000","Vegetable oil, NFS","","21000","1 tablespoon","14","0",""
"98157","1102573","","8","776","20134","Rice noodles, cooked","GM","0","NONE","776","3776",""
"98160","1102573","","11","160","11303","Peas, edible-podded, frozen, cooked, boiled, drained, without salt","GM","0","NONE","160","3776",""
"98159","1102573","1104582","10","255","99997530","Cabbage, cooked, as ingredient","GM","0","NONE","255","3006",""
"98161","1102574","","1","5","6963","Fish broth","CP","10205","1 cup","1220","0",""
"98166","1102574","1103855","6","1","82101000","Vegetable oil, NFS","TB","10205","1 cup","14","0",""
"98170","1102574","","10","220","11994","Broccoli, chinese, raw","GM","0","NONE","220","0",""
"98165","1102574","","5","30","11291","Onions, spring or scallions (includes tops and bulb), raw","GM","0","NONE","30","0",""
"98167","1102574","","7","0.25","2030","Spices, pepper, black","TS","21000","1 tablespoon","0.533","0",""
"98163","1102574","","3","2","11216","Ginger root, raw","TB","22000","1 teaspoon","12","0",""
"98162","1102574","","2","4","11215","Garlic, raw","","60581","1 clove","12","0",""
"98169","1102574","","9","776","20134","Rice noodles, cooked","GM","0","NONE","776","0",""
"98171","1102574","","11","8","15151","Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)","","63106","4 large","176","0",""
"98164","1102574","","4","15.938","16123","Soy sauce made from soy and wheat (shoyu)","GM","0","NONE","15.938","0",""
"98168","1102574","1099378","8","1.5","27250030","Codfish ball or cake","","60338","1 ball","94.5","0",""
"98178","1102575","","7","1","6194","Soup, chicken broth, ready-to-serve","C","10205","1 cup","240","0",""
"98173","1102575","","2","0.5","20044","Rice, white, long-grain, regular, raw, enriched","C","10205","1 cup","92.5","432",""
