"fdc_id","food_code","wweia_category_number","start_date","end_date"
"1103130","72122220","6411","2017-01-01","2018-12-31"
"1103131","72122221","6411","2017-01-01","2018-12-31"
"1103132","72122222","6411","2017-01-01","2018-12-31"
"1103133","72122223","6411","2017-01-01","2018-12-31"
"1103134","72123020","6411","2017-01-01","2018-12-31"
"1103135","72124100","6410","2017-01-01","2018-12-31"
"1103136","72125100","6409","2017-01-01","2018-12-31"
"1103137","72125211","6409","2017-01-01","2018-12-31"
"1103138","72125212","6409","2017-01-01","2018-12-31"
"1103139","72125213","6409","2017-01-01","2018-12-31"
"1103140","72125217","6409","2017-01-01","2018-12-31"
"1103141","72125218","6409","2017-01-01","2018-12-31"
"1103142","72125220","6409","2017-01-01","2018-12-31"
"1103143","72125221","6409","2017-01-01","2018-12-31"
"1103144","72125222","6409","2017-01-01","2018-12-31"
"1103145","72125223","6409","2017-01-01","2018-12-31"
"1103146","72125224","6409","2017-01-01","2018-12-31"
"1103147","72125225","6409","2017-01-01","2018-12-31"
"1103148","72125227","6409","2017-01-01","2018-12-31"
"1103149","72125228","6409","2017-01-01","2018-12-31"
"1103150","72125230","6409","2017-01-01","2018-12-31"
"1103151","72125240","3104","2017-01-01","2018-12-31"
"1103152","72125260","3104","2017-01-01","2018-12-31"
"1103153","72125310","3104","2017-01-01","2018-12-31"
"1103154","72125500","3104","2017-01-01","2018-12-31"
"1103155","72126001","6411","2017-01-01","2018-12-31"
"1103156","72127001","6411","2017-01-01","2018-12-31"
"1103157","72128211","6411","2017-01-01","2018-12-31"
"1103158","72128212","6411","2017-01-01","2018-12-31"
"1103159","72128213","6411","2017-01-01","2018-12-31"
"1103160","72128220","6411","2017-01-01","2018-12-31"
"1103161","72128221","6411","2017-01-01","2018-12-31"
"1103162","72128222","6411","2017-01-01","2018-12-31"
"1103163","72128223","6411","2017-01-01","2018-12-31"
"1103164","72128237","6411","2017-01-01","2018-12-31"
"1103165","72128238","6411","2017-01-01","2018-12-31"
"1103166","72130100","6411","2017-01-01","2018-12-31"
"1103167","72130201","6411","2017-01-01","2018-12-31"
"1103168","72132201","6411","2017-01-01","2018-12-31"
"1103169","72133201","6411","2017-01-01","2018-12-31"
"1103170","72201100","6407","2017-01-01","2018-12-31"
"1103171","72201190","6407","2017-01-01","2018-12-31"
"1103172","72201211","6407","2017-01-01","2018-12-31"
"1103173","72201212","6407","2017-01-01","2018-12-31"
"1103174","72201220","6407","2017-01-01","2018-12-31"
"1103175","72201221","6407","2017-01-01","2018-12-31"
"1103176","72201222","6407","2017-01-01","2018-12-31"
"1103177","72201223","6407","2017-01-01","2018-12-31"
"1103178","72201224","6407","2017-01-01","2018-12-31"
"1103179","72201226","6407","2017-01-01","2018-12-31"
"1103180","72201227","6407","2017-01-01","2018-12-31"
"1103181","72202010","3104","2017-01-01","2018-12-31"
"1103182","72202020","3104","2017-01-01","2018-12-31"
"1103183","72202030","6430","2017-01-01","2018-12-31"
"1103184","72203000","6407","2017-01-01","2018-12-31"
"1103185","72203070","6407","2017-01-01","2018-12-31"
"1103186","72302000","3802","2017-01-01","2018-12-31"
"1103187","72302020","3802","2017-01-01","2018-12-31"
"1103188","72302100","3802","2017-01-01","2018-12-31"
"1103189","72306000","3802","2017-01-01","2018-12-31"
"1103190","72307000","3802","2017-01-01","2018-12-31"
"1103191","72308000","3802","2017-01-01","2018-12-31"
"1103192","72308500","3802","2017-01-01","2018-12-31"
"1103193","73101010","6404","2017-01-01","2018-12-31"
"1103194","73101110","6432","2017-01-01","2018-12-31"
"1103195","73101210","6432","2017-01-01","2018-12-31"
"1103196","73102190","6404","2017-01-01","2018-12-31"
"1103197","73102211","6404","2017-01-01","2018-12-31"
"1103198","73102212","6404","2017-01-01","2018-12-31"
"1103199","73102213","6404","2017-01-01","2018-12-31"
"1103200","73102217","6404","2017-01-01","2018-12-31"
"1103201","73102218","6404","2017-01-01","2018-12-31"
"1103202","73102220","6404","2017-01-01","2018-12-31"
"1103203","73102221","6404","2017-01-01","2018-12-31"
"1103204","73102222","6404","2017-01-01","2018-12-31"
"1103205","73102223","6404","2017-01-01","2018-12-31"
"1103206","73102224","6404","2017-01-01","2018-12-31"
"1103207","73102225","6404","2017-01-01","2018-12-31"
"1103208","73102227","6404","2017-01-01","2018-12-31"
"1103209","73102228","6404","2017-01-01","2018-12-31"
"1103210","73102241","6404","2017-01-01","2018-12-31"
"1103211","73103010","6404","2017-01-01","2018-12-31"
"1103212","73103020","6404","2017-01-01","2018-12-31"
"1103213","73103021","6404","2017-01-01","2018-12-31"
"1103214","73103022","6404","2017-01-01","2018-12-31"
"1103215","73105000","7008","2017-01-01","2018-12-31"
"1103216","73105010","7008","2017-01-01","2018-12-31"
"1103217","73111211","6420","2017-01-01","2018-12-31"
"1103218","73111212","6420","2017-01-01","2018-12-31"
"1103219","73111213","6420","2017-01-01","2018-12-31"
"1103220","73111220","6420","2017-01-01","2018-12-31"
"1103221","73111221","6420","2017-01-01","2018-12-31"
"1103222","73111222","6420","2017-01-01","2018-12-31"
"1103223","73111223","6420","2017-01-01","2018-12-31"
"1103224","73201013","6406","2017-01-01","2018-12-31"
"1103225","73201020","6406","2017-01-01","2018-12-31"
"1103226","73210010","6406","2017-01-01","2018-12-31"
"1103227","73211110","3104","2017-01-01","2018-12-31"
"1103228","73302010","6406","2017-01-01","2018-12-31"
"1103229","73303010","6406","2017-01-01","2018-12-31"
"1103230","73303020","6406","2017-01-01","2018-12-31"
"1103231","73304010","6430","2017-01-01","2018-12-31"
"1103232","73305020","3104","2017-01-01","2018-12-31"
"1103233","73401000","6406","2017-01-01","2018-12-31"
"1103234","73402000","6406","2017-01-01","2018-12-31"
"1103235","73402010","6406","2017-01-01","2018-12-31"
"1103236","73402020","6406","2017-01-01","2018-12-31"
"1103237","73402021","6406","2017-01-01","2018-12-31"
"1103238","73402022","6406","2017-01-01","2018-12-31"
"1103239","73402023","6406","2017-01-01","2018-12-31"
"1103240","73403000","6406","2017-01-01","2018-12-31"
"1103241","73403010","6406","2017-01-01","2018-12-31"
"1103242","73403020","6406","2017-01-01","2018-12-31"
"1103243","73403021","6406","2017-01-01","2018-12-31"
"1103244","73403022","6406","2017-01-01","2018-12-31"
"1103245","73403023","6406","2017-01-01","2018-12-31"
"1103246","73405000","6406","2017-01-01","2018-12-31"
"1103247","73405010","6406","2017-01-01","2018-12-31"
"1103248","73405020","6406","2017-01-01","2018-12-31"
"1103249","73405021","6406","2017-01-01","2018-12-31"
"1103250","73405022","6406","2017-01-01","2018-12-31"
"1103251","73405023","6406","2017-01-01","2018-12-31"
"1103252","73406000","6406","2017-01-01","2018-12-31"
"1103253","73407000","6406","2017-01-01","2018-12-31"
"1103254","73407050","6406","2017-01-01","2018-12-31"
"1103255","73407060","6406","2017-01-01","2018-12-31"
"1103256","73409000","6406","2017-01-01","2018-12-31"
"1103257","73410200","6430","2017-01-01","2018-12-31"
"1103258","73410210","5004","2017-01-01","2018-12-31"
"1103259","73410300","6430","2017-01-01","2018-12-31"
"1103260","73410310","6430","2017-01-01","2018-12-31"
"1103261","73410320","6430","2017-01-01","2018-12-31"
"1103262","73410330","6430","2017-01-01","2018-12-31"
"1103263","73410340","6430","2017-01-01","2018-12-31"
"1103264","73410400","6430","2017-01-01","2018-12-31"
"1103265","73410500","6430","2017-01-01","2018-12-31"
"1103266","73420000","6430","2017-01-01","2018-12-31"
"1103267","73420010","6430","2017-01-01","2018-12-31"
"1103268","73420020","6430","2017-01-01","2018-12-31"
"1103269","73420030","6430","2017-01-01","2018-12-31"
"1103270","73420100","6430","2017-01-01","2018-12-31"
"1103271","73420200","6430","2017-01-01","2018-12-31"
"1103272","73421000","6406","2017-01-01","2018-12-31"
"1103273","73501000","3802","2017-01-01","2018-12-31"
"1103274","73501010","3802","2017-01-01","2018-12-31"
"1103275","73502000","3802","2017-01-01","2018-12-31"
"1103276","74101000","6402","2017-01-01","2018-12-31"
"1103277","74201000","6402","2017-01-01","2018-12-31"
"1103278","74201001","6402","2017-01-01","2018-12-31"
"1103279","74201003","6402","2017-01-01","2018-12-31"
"1103280","74203010","3104","2017-01-01","2018-12-31"
"1103281","74204500","6402","2017-01-01","2018-12-31"
"1103282","74205010","6430","2017-01-01","2018-12-31"
"1103283","74205020","8408","2017-01-01","2018-12-31"
"1103284","74206000","6402","2017-01-01","2018-12-31"
"1103285","74301100","7008","2017-01-01","2018-12-31"
"1103286","74301150","7008","2017-01-01","2018-12-31"
"1103287","74302000","7008","2017-01-01","2018-12-31"
"1103288","74303000","7008","2017-01-01","2018-12-31"
"1103289","74303100","7008","2017-01-01","2018-12-31"
"1103290","74401010","8402","2017-01-01","2018-12-31"
"1103291","74401110","8402","2017-01-01","2018-12-31"
"1103292","74402010","8402","2017-01-01","2018-12-31"
"1103293","74402100","8402","2017-01-01","2018-12-31"
"1103294","74402110","8402","2017-01-01","2018-12-31"
"1103295","74402150","8402","2017-01-01","2018-12-31"
"1103296","74402200","8402","2017-01-01","2018-12-31"
"1103297","74402210","8402","2017-01-01","2018-12-31"
"1103298","74402250","8402","2017-01-01","2018-12-31"
"1103299","74402260","8412","2017-01-01","2018-12-31"
"1103300","74402350","8412","2017-01-01","2018-12-31"
"1103301","74403000","8406","2017-01-01","2018-12-31"
"1103302","74404010","8410","2017-01-01","2018-12-31"
"1103303","74404020","8410","2017-01-01","2018-12-31"
"1103304","74404050","8410","2017-01-01","2018-12-31"
"1103305","74404060","8410","2017-01-01","2018-12-31"
"1103306","74404090","8410","2017-01-01","2018-12-31"
"1103307","74406010","8402","2017-01-01","2018-12-31"
"1103308","74406060","8406","2017-01-01","2018-12-31"
"1103309","74406100","8402","2017-01-01","2018-12-31"
"1103310","74406500","8402","2017-01-01","2018-12-31"
"1103311","74410110","8406","2017-01-01","2018-12-31"
"1103312","74415110","8406","2017-01-01","2018-12-31"
"1103313","74420110","8406","2017-01-01","2018-12-31"
"1103314","74501010","6432","2017-01-01","2018-12-31"
"1103315","74506000","6432","2017-01-01","2018-12-31"
"1103316","74601000","3802","2017-01-01","2018-12-31"
"1103317","74601010","3802","2017-01-01","2018-12-31"
"1103318","74602010","3802","2017-01-01","2018-12-31"
"1103319","74602050","3802","2017-01-01","2018-12-31"
"1103320","74602200","3802","2017-01-01","2018-12-31"
"1103321","74602300","3802","2017-01-01","2018-12-31"
"1103322","74603010","3802","2017-01-01","2018-12-31"
"1103323","74604010","3802","2017-01-01","2018-12-31"
"1103324","74604100","3802","2017-01-01","2018-12-31"
"1103325","74604500","3802","2017-01-01","2018-12-31"
"1103326","74604600","3802","2017-01-01","2018-12-31"
"1103327","74605010","3802","2017-01-01","2018-12-31"
"1103328","74606010","3802","2017-01-01","2018-12-31"
"1103329","74606020","3802","2017-01-01","2018-12-31"
"1103330","74701000","3708","2017-01-01","2018-12-31"
"1103331","75100250","6420","2017-01-01","2018-12-31"
"1103332","75100300","6420","2017-01-01","2018-12-31"
"1103333","75100500","6420","2017-01-01","2018-12-31"
"1103334","75100750","6420","2017-01-01","2018-12-31"
"1103335","75100800","6420","2017-01-01","2018-12-31"
"1103336","75101000","6420","2017-01-01","2018-12-31"
"1103337","75101800","6412","2017-01-01","2018-12-31"
"1103338","75102500","6420","2017-01-01","2018-12-31"
"1103339","75102600","6420","2017-01-01","2018-12-31"
"1103340","75102750","6420","2017-01-01","2018-12-31"
"1103341","75103000","6413","2017-01-01","2018-12-31"
"1103342","75104000","6413","2017-01-01","2018-12-31"
"1103343","75105000","6413","2017-01-01","2018-12-31"
"1103344","75105500","6420","2017-01-01","2018-12-31"
"1103345","75107000","6420","2017-01-01","2018-12-31"
"1103346","75109000","6420","2017-01-01","2018-12-31"
"1103347","75109010","6420","2017-01-01","2018-12-31"
"1103348","75109400","9999","2017-01-01","2018-12-31"
"1103349","75109500","9999","2017-01-01","2018-12-31"
"1103350","75109550","9999","2017-01-01","2018-12-31"
"1103351","75109600","6416","2017-01-01","2018-12-31"
"1103352","75111000","6420","2017-01-01","2018-12-31"
"1103353","75111200","6420","2017-01-01","2018-12-31"
"1103354","75111500","8406","2017-01-01","2018-12-31"
"1103355","75111800","6420","2017-01-01","2018-12-31"
"1103356","75112000","6420","2017-01-01","2018-12-31"
"1103357","75112500","6414","2017-01-01","2018-12-31"
"1103358","75113000","6410","2017-01-01","2018-12-31"
"1103359","75113060","6410","2017-01-01","2018-12-31"
"1103360","75113080","6410","2017-01-01","2018-12-31"
"1103361","75114000","6410","2017-01-01","2018-12-31"
"1103362","75115000","6420","2017-01-01","2018-12-31"
"1103363","75117010","6414","2017-01-01","2018-12-31"
"1103364","75117020","6414","2017-01-01","2018-12-31"
"1103365","75119000","9999","2017-01-01","2018-12-31"
"1103366","75120000","6418","2017-01-01","2018-12-31"
"1103367","75121000","8406","2017-01-01","2018-12-31"
"1103368","75121400","6420","2017-01-01","2018-12-31"
"1103369","75121500","6420","2017-01-01","2018-12-31"
"1103370","75122000","6420","2017-01-01","2018-12-31"
"1103371","75122100","6420","2017-01-01","2018-12-31"
"1103372","75122200","6406","2017-01-01","2018-12-31"
"1103373","75124000","6420","2017-01-01","2018-12-31"
"1103374","75125000","6420","2017-01-01","2018-12-31"
"1103375","75127000","6420","2017-01-01","2018-12-31"
"1103376","75127500","6420","2017-01-01","2018-12-31"
"1103377","75127750","6420","2017-01-01","2018-12-31"
"1103378","75128000","6420","2017-01-01","2018-12-31"
"1103379","75128010","6420","2017-01-01","2018-12-31"
"1103380","75129000","6420","2017-01-01","2018-12-31"
"1103381","75132000","7008","2017-01-01","2018-12-31"
"1103382","75132100","7008","2017-01-01","2018-12-31"
"1103383","75140500","6432","2017-01-01","2018-12-31"
"1103384","75140510","6432","2017-01-01","2018-12-31"
"1103385","75140990","6432","2017-01-01","2018-12-31"
"1103386","75141000","6432","2017-01-01","2018-12-31"
"1103387","75141005","6432","2017-01-01","2018-12-31"
"1103388","75141020","6432","2017-01-01","2018-12-31"
"1103389","75141025","6432","2017-01-01","2018-12-31"
"1103390","75141030","6432","2017-01-01","2018-12-31"
"1103391","75141035","6432","2017-01-01","2018-12-31"
"1103392","75141040","6432","2017-01-01","2018-12-31"
"1103393","75141100","6432","2017-01-01","2018-12-31"
"1103394","75141200","6432","2017-01-01","2018-12-31"
"1103395","75142000","6432","2017-01-01","2018-12-31"
"1103396","75142500","6432","2017-01-01","2018-12-31"
"1103397","75142550","6432","2017-01-01","2018-12-31"
"1103398","75142600","6432","2017-01-01","2018-12-31"
"1103399","75143000","6410","2017-01-01","2018-12-31"
"1103400","75143050","6410","2017-01-01","2018-12-31"
"1103401","75143100","6410","2017-01-01","2018-12-31"
"1103402","75143200","6410","2017-01-01","2018-12-31"
"1103403","75143300","6410","2017-01-01","2018-12-31"
"1103404","75143350","6410","2017-01-01","2018-12-31"
"1103405","75144100","3104","2017-01-01","2018-12-31"
"1103406","75145000","3104","2017-01-01","2018-12-31"
"1103407","75146000","3104","2017-01-01","2018-12-31"
"1103408","75147000","3104","2017-01-01","2018-12-31"
"1103409","75148010","3104","2017-01-01","2018-12-31"
"1103410","75200700","7006","2017-01-01","2018-12-31"
"1103411","75201011","6420","2017-01-01","2018-12-31"
"1103412","75201012","6420","2017-01-01","2018-12-31"
"1103413","75201013","6420","2017-01-01","2018-12-31"
"1103414","75201020","6420","2017-01-01","2018-12-31"
"1103415","75201021","6420","2017-01-01","2018-12-31"
"1103416","75201022","6420","2017-01-01","2018-12-31"
"1103417","75201023","6420","2017-01-01","2018-12-31"
"1103418","75202011","6420","2017-01-01","2018-12-31"
"1103419","75202012","6420","2017-01-01","2018-12-31"
"1103420","75202013","6420","2017-01-01","2018-12-31"
"1103421","75202020","6420","2017-01-01","2018-12-31"
"1103422","75202021","6420","2017-01-01","2018-12-31"
"1103423","75202022","6420","2017-01-01","2018-12-31"
"1103424","75202023","6420","2017-01-01","2018-12-31"
"1103425","75202027","6420","2017-01-01","2018-12-31"
"1103426","75202028","6420","2017-01-01","2018-12-31"
"1103427","75202031","6420","2017-01-01","2018-12-31"
"1103428","75202032","6420","2017-01-01","2018-12-31"
"1103429","75202034","6420","2017-01-01","2018-12-31"
"1103430","75202035","6420","2017-01-01","2018-12-31"
"1103431","75203028","6420","2017-01-01","2018-12-31"
"1103432","75204012","6418","2017-01-01","2018-12-31"
"1103433","75204022","6418","2017-01-01","2018-12-31"
"1103434","75204023","6418","2017-01-01","2018-12-31"
"1103435","75205005","6412","2017-01-01","2018-12-31"
"1103436","75205021","6412","2017-01-01","2018-12-31"
"1103437","75205022","6412","2017-01-01","2018-12-31"
"1103438","75205023","6412","2017-01-01","2018-12-31"
"1103439","75205030","6412","2017-01-01","2018-12-31"
"1103440","75205031","6412","2017-01-01","2018-12-31"
"1103441","75205032","6412","2017-01-01","2018-12-31"
"1103442","75205033","6412","2017-01-01","2018-12-31"
"1103443","75205044","6412","2017-01-01","2018-12-31"
"1103444","75205045","6412","2017-01-01","2018-12-31"
"1103445","75205047","6412","2017-01-01","2018-12-31"
"1103446","75205048","6412","2017-01-01","2018-12-31"
"1103447","75205050","6412","2017-01-01","2018-12-31"
"1103448","75205051","6412","2017-01-01","2018-12-31"
"1103449","75205120","6412","2017-01-01","2018-12-31"
"1103450","75205130","6412","2017-01-01","2018-12-31"
"1103451","75205131","6412","2017-01-01","2018-12-31"
"1103452","75205132","6412","2017-01-01","2018-12-31"
"1103453","75205200","6430","2017-01-01","2018-12-31"
"1103454","75206020","6412","2017-01-01","2018-12-31"
"1103455","75207021","6420","2017-01-01","2018-12-31"
"1103456","75208011","6420","2017-01-01","2018-12-31"
"1103457","75208013","6420","2017-01-01","2018-12-31"
"1103458","75208020","6420","2017-01-01","2018-12-31"
"1103459","75208021","6420","2017-01-01","2018-12-31"
"1103460","75208023","6420","2017-01-01","2018-12-31"
"1103461","75208110","6420","2017-01-01","2018-12-31"
"1103462","75208310","6420","2017-01-01","2018-12-31"
"1103463","75208501","6418","2017-01-01","2018-12-31"
"1103464","75208720","6420","2017-01-01","2018-12-31"
"1103465","75209011","6420","2017-01-01","2018-12-31"
"1103466","75209012","6420","2017-01-01","2018-12-31"
"1103467","75209020","6420","2017-01-01","2018-12-31"
"1103468","75209021","6420","2017-01-01","2018-12-31"
"1103469","75209022","6420","2017-01-01","2018-12-31"
"1103470","75209501","6420","2017-01-01","2018-12-31"
"1103471","75210010","6413","2017-01-01","2018-12-31"
"1103472","75210020","6413","2017-01-01","2018-12-31"
"1103473","75211020","6413","2017-01-01","2018-12-31"
"1103474","75211030","6413","2017-01-01","2018-12-31"
"1103475","75211031","6413","2017-01-01","2018-12-31"
"1103476","75211032","6413","2017-01-01","2018-12-31"
"1103477","75212020","6413","2017-01-01","2018-12-31"
"1103478","75213020","6413","2017-01-01","2018-12-31"
"1103479","75213110","6420","2017-01-01","2018-12-31"
"1103480","75213120","6420","2017-01-01","2018-12-31"
"1103481","75214011","6420","2017-01-01","2018-12-31"
"1103482","75214012","6420","2017-01-01","2018-12-31"
"1103483","75214020","6420","2017-01-01","2018-12-31"
"1103484","75214021","6420","2017-01-01","2018-12-31"
"1103485","75214022","6420","2017-01-01","2018-12-31"
"1103486","75214027","6420","2017-01-01","2018-12-31"
"1103487","75214028","6420","2017-01-01","2018-12-31"
"1103488","75214030","6420","2017-01-01","2018-12-31"
"1103489","75214031","6420","2017-01-01","2018-12-31"
"1103490","75215020","6420","2017-01-01","2018-12-31"
"1103491","75215120","6420","2017-01-01","2018-12-31"
"1103492","75215511","6420","2017-01-01","2018-12-31"
"1103493","75215990","6416","2017-01-01","2018-12-31"
"1103494","75216111","6416","2017-01-01","2018-12-31"
"1103495","75216112","6416","2017-01-01","2018-12-31"
"1103496","75216113","6416","2017-01-01","2018-12-31"
"1103497","75216120","6416","2017-01-01","2018-12-31"
"1103498","75216121","6416","2017-01-01","2018-12-31"
"1103499","75216122","6416","2017-01-01","2018-12-31"
"1103500","75216123","6416","2017-01-01","2018-12-31"
"1103501","75216134","6416","2017-01-01","2018-12-31"
"1103502","75216135","6416","2017-01-01","2018-12-31"
"1103503","75216137","6416","2017-01-01","2018-12-31"
"1103504","75216138","6416","2017-01-01","2018-12-31"
"1103505","75216141","6416","2017-01-01","2018-12-31"
"1103506","75216142","6416","2017-01-01","2018-12-31"
"1103507","75216153","6416","2017-01-01","2018-12-31"
"1103508","75216310","6416","2017-01-01","2018-12-31"
"1103509","75216320","6416","2017-01-01","2018-12-31"
"1103510","75216321","6416","2017-01-01","2018-12-31"
"1103511","75216322","6416","2017-01-01","2018-12-31"
"1103512","75216720","6420","2017-01-01","2018-12-31"
"1103513","75217010","6420","2017-01-01","2018-12-31"
"1103514","75217020","6420","2017-01-01","2018-12-31"
"1103515","75217301","6420","2017-01-01","2018-12-31"
"1103516","75217400","8406","2017-01-01","2018-12-31"
"1103517","75217520","4804","2017-01-01","2018-12-31"
"1103518","75218011","6420","2017-01-01","2018-12-31"
"1103519","75218400","6414","2017-01-01","2018-12-31"
"1103520","75218501","6420","2017-01-01","2018-12-31"
"1103521","75219011","6420","2017-01-01","2018-12-31"
"1103522","75219020","6420","2017-01-01","2018-12-31"
"1103523","75219021","6420","2017-01-01","2018-12-31"
"1103524","75219023","6420","2017-01-01","2018-12-31"
"1103525","75219033","6420","2017-01-01","2018-12-31"
"1103526","75219034","6420","2017-01-01","2018-12-31"
"1103527","75219100","6420","2017-01-01","2018-12-31"
"1103528","75220011","6420","2017-01-01","2018-12-31"
"1103529","75220012","6420","2017-01-01","2018-12-31"
"1103530","75220020","6420","2017-01-01","2018-12-31"
"1103531","75220021","6420","2017-01-01","2018-12-31"
"1103532","75220022","6420","2017-01-01","2018-12-31"
"1103533","75220051","6410","2017-01-01","2018-12-31"
"1103534","75220101","6420","2017-01-01","2018-12-31"
"1103535","75221011","6414","2017-01-01","2018-12-31"
"1103536","75221021","6414","2017-01-01","2018-12-31"
"1103537","75221030","6414","2017-01-01","2018-12-31"
"1103538","75221061","6414","2017-01-01","2018-12-31"
"1103539","75221160","6420","2017-01-01","2018-12-31"
"1103540","75222020","6420","2017-01-01","2018-12-31"
"1103541","75223022","6418","2017-01-01","2018-12-31"
"1103542","75223023","6418","2017-01-01","2018-12-31"
"1103543","75224000","6418","2017-01-01","2018-12-31"
"1103544","75224021","6418","2017-01-01","2018-12-31"
"1103545","75224022","6418","2017-01-01","2018-12-31"
"1103546","75224023","6418","2017-01-01","2018-12-31"
"1103547","75224030","6418","2017-01-01","2018-12-31"
"1103548","75224031","6418","2017-01-01","2018-12-31"
"1103549","75224032","6418","2017-01-01","2018-12-31"
"1103550","75224033","6418","2017-01-01","2018-12-31"
"1103551","75224043","6418","2017-01-01","2018-12-31"
"1103552","75224044","6418","2017-01-01","2018-12-31"
"1103553","75224046","6418","2017-01-01","2018-12-31"
"1103554","75224047","6418","2017-01-01","2018-12-31"
"1103555","75224049","6418","2017-01-01","2018-12-31"
"1103556","75224050","6418","2017-01-01","2018-12-31"
"1103557","75224120","6418","2017-01-01","2018-12-31"
"1103558","75224130","6418","2017-01-01","2018-12-31"
"1103559","75224131","6418","2017-01-01","2018-12-31"
"1103560","75224132","6418","2017-01-01","2018-12-31"
"1103561","75226020","6420","2017-01-01","2018-12-31"
"1103562","75226060","6406","2017-01-01","2018-12-31"
"1103563","75226111","8406","2017-01-01","2018-12-31"
"1103564","75226700","8406","2017-01-01","2018-12-31"
"1103565","75227110","6420","2017-01-01","2018-12-31"
"1103566","75228020","6420","2017-01-01","2018-12-31"
"1103567","75229011","6420","2017-01-01","2018-12-31"
"1103568","75230000","8408","2017-01-01","2018-12-31"
"1103569","75231011","6420","2017-01-01","2018-12-31"
"1103570","75231012","6420","2017-01-01","2018-12-31"
"1103571","75231020","6420","2017-01-01","2018-12-31"
"1103572","75231021","6420","2017-01-01","2018-12-31"
"1103573","75231022","6420","2017-01-01","2018-12-31"
"1103574","75232000","9999","2017-01-01","2018-12-31"
"1103575","75232110","6420","2017-01-01","2018-12-31"
"1103576","75232120","6420","2017-01-01","2018-12-31"
"1103577","75233011","6420","2017-01-01","2018-12-31"
"1103578","75233012","6420","2017-01-01","2018-12-31"
"1103579","75233013","6420","2017-01-01","2018-12-31"
"1103580","75233020","6420","2017-01-01","2018-12-31"
"1103581","75233021","6420","2017-01-01","2018-12-31"
"1103582","75233022","6420","2017-01-01","2018-12-31"
"1103583","75233023","6420","2017-01-01","2018-12-31"
"1103584","75233027","6420","2017-01-01","2018-12-31"
"1103585","75233028","6420","2017-01-01","2018-12-31"
"1103586","75233030","6420","2017-01-01","2018-12-31"
"1103587","75233031","6420","2017-01-01","2018-12-31"
"1103588","75233033","6420","2017-01-01","2018-12-31"
"1103589","75233034","6420","2017-01-01","2018-12-31"
"1103590","75233220","6406","2017-01-01","2018-12-31"
"1103591","75234021","6420","2017-01-01","2018-12-31"
"1103592","75235000","6418","2017-01-01","2018-12-31"
"1103593","75235750","6420","2017-01-01","2018-12-31"
"1103594","75236000","9999","2017-01-01","2018-12-31"
"1103595","75236500","8406","2017-01-01","2018-12-31"
"1103596","75301110","6418","2017-01-01","2018-12-31"
"1103597","75301120","6418","2017-01-01","2018-12-31"
"1103598","75302080","6432","2017-01-01","2018-12-31"
"1103599","75306998","6420","2017-01-01","2018-12-31"
"1103600","75307000","6420","2017-01-01","2018-12-31"
"1103601","75310990","6420","2017-01-01","2018-12-31"
"1103602","75311012","6420","2017-01-01","2018-12-31"
"1103603","75311013","6420","2017-01-01","2018-12-31"
"1103604","75311020","6420","2017-01-01","2018-12-31"
"1103605","75311022","6420","2017-01-01","2018-12-31"
"1103606","75311023","6420","2017-01-01","2018-12-31"
"1103607","75311027","6420","2017-01-01","2018-12-31"
"1103608","75311028","6420","2017-01-01","2018-12-31"
"1103609","75311030","6420","2017-01-01","2018-12-31"
"1103610","75311031","6420","2017-01-01","2018-12-31"
"1103611","75311110","6420","2017-01-01","2018-12-31"
"1103612","75311120","6420","2017-01-01","2018-12-31"
"1103613","75311121","6420","2017-01-01","2018-12-31"
"1103614","75311122","6420","2017-01-01","2018-12-31"
"1103615","75315010","6418","2017-01-01","2018-12-31"
"1103616","75315020","6418","2017-01-01","2018-12-31"
"1103617","75316050","3104","2017-01-01","2018-12-31"
"1103618","75317010","6420","2017-01-01","2018-12-31"
"1103619","75317020","6420","2017-01-01","2018-12-31"
"1103620","75330050","6420","2017-01-01","2018-12-31"
"1103621","75330060","6420","2017-01-01","2018-12-31"
"1103622","75330080","6420","2017-01-01","2018-12-31"
"1103623","75330090","6420","2017-01-01","2018-12-31"
"1103624","75340010","6420","2017-01-01","2018-12-31"
"1103625","75340020","6420","2017-01-01","2018-12-31"
"1103626","75340200","6420","2017-01-01","2018-12-31"
"1103627","75365000","9999","2017-01-01","2018-12-31"
"1103628","75400500","3104","2017-01-01","2018-12-31"
"1103629","75403020","3104","2017-01-01","2018-12-31"
"1103630","75403200","3404","2017-01-01","2018-12-31"
"1103631","75409020","6430","2017-01-01","2018-12-31"
"1103632","75410500","3506","2017-01-01","2018-12-31"
"1103633","75410530","3506","2017-01-01","2018-12-31"
"1103634","75410550","3208","2017-01-01","2018-12-31"
"1103635","75411010","3104","2017-01-01","2018-12-31"
"1103636","75411020","6430","2017-01-01","2018-12-31"
"1103637","75412010","6430","2017-01-01","2018-12-31"
"1103638","75412030","8412","2017-01-01","2018-12-31"
"1103639","75412060","3104","2017-01-01","2018-12-31"
"1103640","75412070","3104","2017-01-01","2018-12-31"
"1103641","75414020","3104","2017-01-01","2018-12-31"
"1103642","75414030","6430","2017-01-01","2018-12-31"
"1103643","75414500","6430","2017-01-01","2018-12-31"
"1103644","75415022","6430","2017-01-01","2018-12-31"
"1103645","75416500","6432","2017-01-01","2018-12-31"
"1103646","75416600","6432","2017-01-01","2018-12-31"
